,Num,Ra,Dec,Redshift,Eiso,Liso,Epeak,Duration,Gamma0(H),Gamma0(W),Phflux(15-150),alfa,beta,PhFlux(10-1000)
752,753,210.3885,2.2801,1.7354000298526318,6.937616690838216e+52,2.255761242732068e+52,679.4035219982698,29.855999999999998,95.744,52.83,3.3369999999999997,-1.005,-2.319,4.902
753,754,322.2991,-69.6756,2.137286788210162,2.261050491548283e+52,1.7301484824569565e+52,327.6011290169416,14.777000000000001,80.611,39.076,3.105,-1.126,-2.506,4.316
754,755,228.2701,-73.6423,4.6552223971879005,9.44703296310224e+52,8.893202202681422e+53,1275.6931052756156,1.671,252.752,106.238,14.479000000000001,-0.862,-2.5810000000000004,20.881999999999998
755,756,331.5129,-57.2277,0.7476329172969021,5.118043158961784e+52,9.584681184914369e+51,123.91170312551095,27.203000000000003,112.699,55.983999999999995,25.618000000000002,-1.08,-2.438,35.709
756,757,246.3766,-2.8586,1.3977002787538606,7.492617384774544e+54,4.3599829059661956e+52,1085.3653863555942,849.029,1213.903,626.847,7.867000000000001,-1.072,-2.384,12.354000000000001
757,758,75.6181,38.3972,1.9792598524408769,4.739005616290944e+52,8.065592339876379e+52,255.74947826097687,4.81,242.921,92.227,18.121,-0.708,-2.464,23.984
758,759,256.0279,-10.6185,2.094354068906916,1.4536910699967316e+53,9.493302473843027e+52,491.9690351937906,12.367,210.75900000000001,101.12799999999999,13.982000000000001,-0.892,-2.585,19.316
759,760,229.6577,-12.143,1.4551489615434796,4.930349780205929e+52,2.1924140099970536e+52,223.9193787735716,21.028000000000002,219.347,86.73,10.642000000000001,-0.995,-2.492,14.539000000000001
760,761,325.2822,-47.824,1.3511836545194993,3.390504999456821e+51,1.082367745699534e+52,194.0619480158321,2.4290000000000003,45.803000000000004,19.539,6.292999999999999,-1.045,-2.4290000000000003,8.686
761,762,347.4306,-12.9791,6.026403259894006,4.02812340442576e+54,1.887417035820092e+54,9516.058109903823,40.336999999999996,807.0889999999999,430.591,4.05,-1.021,-2.492,7.257000000000001
762,763,346.4547,15.6481,1.367324050579046,7.850509637040634e+51,1.8578326404899891e+53,355.236405732561,0.262,293.112,77.465,88.633,-1.25,-2.592,126.59100000000001
763,764,252.8603,-33.7537,1.8070753187665325,3.7703794798717366e+53,2.1443337576142363e+52,209.76762337363098,122.031,260.82599999999996,136.636,6.939,-0.8859999999999999,-2.549,9.363999999999999
764,765,251.5712,13.8633,2.981794450235462,1.3021708875860005e+54,5.567762546333489e+52,577.7290849303337,252.918,1404.239,516.0269999999999,3.367,-1.0070000000000001,-2.39,4.694
765,766,30.5821,-12.6434,1.940603390820936,6.57545900415546e+54,4.374073190945463e+52,1572.7843876233835,1759.781,670.904,413.074,3.292,-1.071,-2.503,5.274
766,767,291.2457,26.8979,1.6500578577555056,6.937109456891825e+51,5.98632664983736e+51,55.74563033015754,6.294,234.248,65.35,2.79,-1.0759999999999998,-2.55,4.485
767,768,281.1234,-20.2095,2.7219115628580326,1.799333334146881e+53,3.848697905329733e+52,452.4717862270121,61.036,846.0310000000001,264.673,3.5839999999999996,-0.973,-2.5540000000000003,4.899
768,769,239.5564,17.9827,2.590015899382616,3.291091736806925e+53,1.8069361124930273e+53,934.5594416368338,17.44,295.769,145.253,12.081,-1.162,-2.4859999999999998,17.809
769,770,20.3659,66.5553,2.064070780694471,1.2983468852891277e+52,1.863192139652565e+52,181.57026972630229,7.361000000000001,128.641,48.65,4.453,-0.9620000000000001,-2.461,6.167999999999999
770,771,261.6013,-68.0088,0.98017364560474,2.700670298856367e+53,3.226203030358147e+51,426.08572384405767,780.472,176.422,99.59,2.655,-1.048,-2.5860000000000003,3.821
771,772,322.9057,47.3634,0.8116081780692208,6.116401832965395e+53,1.0129122619267743e+52,825.5058031918504,345.50199999999995,291.063,159.346,6.13,-0.922,-2.444,9.884
772,773,41.1832,-40.5668,1.7407192697526646,2.853450601792694e+53,1.244986889523255e+53,903.3868402394125,18.154,214.676,114.556,15.517999999999999,-0.86,-2.577,23.855999999999998
773,774,73.5739,50.447,2.029425919011513,2.0174897129611877e+53,1.5068344696561647e+53,746.7101615961069,17.238,297.31,134.341,17.959,-0.99,-2.577,26.228
774,775,146.3571,0.5155,2.497764750553697,2.955953140973025e+53,1.265631266819938e+53,780.154446049013,28.971999999999998,897.436,299.033,9.808,-1.051,-2.5140000000000002,14.184000000000001
775,776,135.3725,-6.2102,1.9441461424519104,5.549638307918785e+52,2.831274278852526e+52,249.30023156582592,19.173,96.681,51.232,7.5329999999999995,-0.8740000000000001,-2.6189999999999998,10.085
776,777,25.6837,-6.1173,3.0030382954040595,5.766764053572287e+51,3.12676096198721e+52,193.45165916183197,2.9610000000000003,191.55900000000003,55.415,2.76,-0.846,-2.298,3.8689999999999998
777,778,348.5824,15.7164,0.5128812855996226,1.199937964946906e+51,3.7181306593497372e+50,62.41294023071579,11.783,55.516000000000005,18.680999999999997,2.87,-1.044,-2.434,4.151
778,779,38.1016,-20.6875,0.5313290956860102,2.1687286206693842e+52,1.9084678182378324e+51,144.550162974651,52.883,133.715,54.378,11.258,-1.001,-2.5540000000000003,15.352
779,780,153.8698,-69.1001,0.9922987634182024,3.341850173687128e+52,3.6695427834044735e+51,269.5098955994695,55.545,496.04699999999997,140.049,3.68,-0.8809999999999999,-2.526,5.019
780,781,249.692,32.9025,2.6052074567755015,1.2838743951663625e+53,2.3604556561573761e+52,273.88097055591993,48.593999999999994,177.072,88.197,3.3510000000000004,-1.02,-2.701,4.571000000000001
781,782,106.2772,-33.0022,2.293807954971597,5.459721003414336e+51,2.6130048118344827e+52,175.19851943660518,3.2889999999999997,192.891,55.166000000000004,4.819,-0.9540000000000001,-2.416,6.737
782,783,253.179,-42.3428,2.6096174542914263,4.897262145324394e+52,3.903694909658376e+52,255.50825479019855,12.442,120.74799999999999,58.19,5.353,-1.124,-2.608,7.455
783,784,225.531,15.4834,0.7593486296246039,1.2751619777345495e+53,1.9312549574715922e+51,307.54975514703307,343.336,118.9,67.554,3.145,-0.93,-2.506,4.409
784,785,80.1508,-57.8066,2.1072455568002093,1.1872533695438522e+55,6.5356035974873114e+53,3724.7999123899267,178.472,734.539,484.21,19.718,-1.0290000000000001,-2.541,34.829
785,786,185.6344,41.0904,1.418269644421742,1.4158509268870362e+52,4.908175550548384e+51,159.26090839039713,22.498,211.46200000000002,68.748,2.9989999999999997,-0.8079999999999999,-2.522,4.037
786,787,88.3058,-38.2813,2.1528888820784493,1.0726556459607996e+52,1.566628614874882e+52,84.38836494215106,9.371,152.25799999999998,52.731,3.591,-1.084,-2.423,5.532
787,788,351.6939,35.4557,0.5998117804759869,3.3220714327508858e+53,2.941912417264457e+53,563.2019116739145,4.381,491.64099999999996,204.143,484.99,-0.985,-2.414,744.6239999999999
788,789,121.961,23.1497,1.455397652840285,6.348781424886615e+52,3.415889523812704e+52,751.2585886691585,18.029,159.815,73.248,8.072000000000001,-1.058,-2.5469999999999997,12.095999999999998
789,790,22.7358,16.3083,1.5503328537893546,8.162800041856054e+51,6.86544145833776e+51,192.53061105061093,6.25,420.847,99.23299999999999,2.888,-0.9490000000000001,-2.4019999999999997,3.9539999999999997
790,791,140.8915,-45.3613,2.355091320691361,7.050237591853186e+53,4.283461168424977e+52,703.4253268984523,170.387,273.732,156.622,4.156000000000001,-1.0270000000000001,-2.612,5.957000000000001
791,792,85.9139,-56.7687,2.018434347063948,3.6474981553076215e+52,3.3781553729356483e+52,278.0115197331107,9.521,236.84099999999998,86.81,6.627999999999999,-0.9309999999999999,-2.38,9.033999999999999
792,793,341.501,27.3028,1.2826849719691746,2.222625182940419e+52,4.3649101617064216e+51,205.43605788803825,37.229,337.916,101.302,3.053,-1.12,-2.571,4.231
793,794,37.7654,34.0264,1.007207276763986,1.833837352430661e+53,1.1584848661204385e+52,278.62511344434984,83.43799999999999,141.388,80.557,10.901,-0.831,-2.531,14.83
794,795,170.8539,30.692,1.5865977946252603,1.1572712975767367e+54,3.910889246601773e+52,766.7339496181614,194.03099999999998,542.052,268.246,6.879,-0.94,-2.504,10.325999999999999
795,796,2.2697,33.9278,3.42054089292625,4.322818077243628e+53,2.2575320845305403e+53,1771.6335602594058,21.748,678.112,264.29900000000004,5.494,-1.149,-2.41,8.448
796,797,335.6569,19.8624,1.5543949609658747,5.163454993246826e+52,1.1702536284067465e+53,371.2714024351053,2.94,198.658,81.814,34.84,-0.935,-2.425,48.19
797,798,178.3883,55.4,2.431226862450166,1.6464458228563288e+52,1.5382710019353538e+52,207.30057406642644,12.282,322.21,93.351,2.6039999999999996,-1.041,-2.562,3.6210000000000004
798,799,54.0326,-8.0127,1.5684619070824486,1.0393876830696768e+52,6.617949035139944e+51,184.7503737457748,14.212,307.28,83.77,2.932,-1.046,-2.483,4.0569999999999995
799,800,20.5563,52.2288,2.476605058773244,1.4190144005571885e+53,6.041669127538404e+52,472.7939443548569,40.18,161.951,84.499,6.154,-0.9009999999999999,-2.471,8.429
800,801,170.3829,-25.0554,1.7037861640773324,2.306492455602381e+53,2.901873924670442e+52,414.4804133628308,44.298,137.92600000000002,82.323,6.4670000000000005,-0.8859999999999999,-2.411,8.952
801,802,337.9522,-18.4703,1.4954476869960769,7.381132868717177e+53,4.0268695850280085e+52,724.1911914307367,129.076,78.502,68.634,8.685,-0.9109999999999999,-2.622,13.001
802,803,203.2835,-22.0432,1.105443952794593,4.948596511481993e+52,6.2869444341532e+51,493.9651817160122,78.484,206.375,83.32700000000001,3.4330000000000003,-1.025,-2.512,4.99
803,804,202.3577,-16.3228,2.246563239941946,4.00977172803665e+53,2.6564448041625965e+52,506.62928434733396,144.546,279.421,144.53,3.3739999999999997,-0.894,-2.5989999999999998,4.652
804,805,338.3066,35.216,1.365076049950216,3.924975391812024e+53,1.144099026791395e+52,604.486463555241,185.15900000000002,308.937,153.988,3.0589999999999997,-0.922,-2.416,4.505
805,806,190.8894,-0.4375,7.125731693151616,1.2224541136070945e+53,2.1406691284786243e+53,432.28562770186363,10.817,998.055,277.061,3.037,-1.064,-2.6260000000000003,4.2669999999999995
806,807,52.0517,3.6257,2.139331308653279,1.647075361742586e+53,1.422126601679669e+53,2369.150556884914,14.97,690.961,227.87,5.224,-0.9229999999999999,-2.539,9.129
807,808,308.1196,-20.2813,0.6679347247608862,2.3628831846866926e+53,2.760425916158372e+52,737.6091758541309,29.615,381.49199999999996,162.866,30.287,-0.996,-2.465,47.95
808,809,77.7432,51.0194,6.814876600286613,1.1220184880680192e+54,8.247412398834016e+53,2140.0852335693266,40.022,367.08,205.798,5.39,-1.133,-2.5140000000000002,7.976
809,810,54.9992,-13.5363,2.1533733004223965,6.219819918183285e+52,4.999919659237082e+52,613.1050819340771,13.023,405.842,135.873,6.534,-1.172,-2.559,9.401
810,811,101.792,11.7688,0.9895874423411208,2.6623623421994546e+51,2.307492604439323e+51,132.41754021654884,7.835,76.26100000000001,26.364,3.675,-1.0070000000000001,-2.67,5.038
811,812,234.2015,18.9179,1.0514799804414303,2.2744375846935344e+52,4.9794515085884224e+51,245.043849836626,31.035,152.415,59.809,4.636,-0.899,-2.502,6.292000000000001
812,813,262.9055,52.2975,0.9925677670848612,7.362550703695679e+52,6.32216996389606e+51,157.50539469617146,80.509,475.908,155.401,8.046,-0.8490000000000001,-2.437,10.84
813,814,246.0008,26.9769,1.829796406013401,1.8686919255255623e+53,1.2301173479093897e+53,340.82517735810876,15.322000000000001,383.464,157.159,31.386999999999997,-0.991,-2.608,42.912
814,815,47.5407,59.541,0.323821213570721,2.0913821137294407e+54,4.419920823310376e+52,3861.3069648741857,159.286,215.15599999999998,159.89700000000002,47.38,-0.938,-2.5780000000000003,93.791
815,816,32.1786,19.232,1.223261734712204,8.04662058725058e+51,5.252843215374944e+51,131.94912049763516,7.936,149.887,49.74100000000001,4.455,-0.997,-2.438,6.202999999999999
816,817,96.7955,77.9788,1.9015938112954545,1.0862256648309064e+54,2.4657032578821655e+53,983.0783170189463,37.806,822.752,350.56300000000005,22.595,-0.882,-2.432,34.878
817,818,304.2726,-5.8839,2.114362790250755,4.270691006894664e+53,1.815492214553473e+52,444.6541040014524,303.344,549.744,229.328,2.867,-1.0390000000000001,-2.549,3.985
818,819,190.2518,34.6606,2.0453201951434408,4.079281459733159e+53,8.948193375842331e+52,1776.3114859518655,47.468999999999994,281.803,145.768,4.534,-0.9390000000000001,-2.4419999999999997,7.574
819,820,224.3652,-62.4394,1.4817816096335483,1.1159292813171744e+53,7.5543058687736e+51,387.1646010888804,131.485,151.59,77.682,2.673,-1.101,-2.5,3.766
820,821,334.0368,-44.0968,0.9197555942701152,5.701896786492988e+52,2.123012244903798e+52,350.8460613947748,17.099,235.52200000000002,93.17299999999999,21.819000000000003,-0.9259999999999999,-2.585,30.665
821,822,326.7893,70.2547,2.3661270081889847,3.27966409631183e+53,2.704074567095561e+52,445.4028994818004,182.547,151.127,92.78299999999999,3.2430000000000003,-0.894,-2.523,4.422
822,823,181.2894,35.6639,0.3163473835995825,1.82361009517957e+51,1.3226939034647604e+50,33.43858847302158,51.523,104.072,30.454,3.85,-0.833,-2.594,5.89
823,824,160.7892,56.0018,2.566547031935289,2.8022713840021445e+54,3.740708811038557e+52,679.9525089061783,570.515,188.22,153.566,3.333,-1.104,-2.682,4.754
824,825,217.8809,1.3484,1.6616005960873337,1.0984368439627129e+53,2.917662558284205e+52,632.3472972474361,32.655,513.786,174.817,6.284,-1.207,-2.494,9.212
825,826,154.7223,17.7139,4.293282098945117,7.632989291721215e+52,2.3033465544963397e+53,631.4613151220864,3.339,156.466,74.472,7.872999999999999,-1.091,-2.677,10.879000000000001
826,827,348.0488,-2.7175,0.967230182563538,2.4078966673236624e+51,2.55292421747e+51,62.62879576454381,9.856,124.76799999999999,35.998000000000005,4.657,-0.977,-2.52,6.9079999999999995
827,828,8.5616,9.958,1.0027736539956815,2.327096975539917e+53,7.172782991395577e+51,489.6584448520608,235.266,151.209,87.65700000000001,5.086,-1.03,-2.6069999999999998,7.419
828,829,92.3332,-4.3165,1.7875312335287412,7.199375911793537e+53,3.449040813928833e+52,1374.4217498735807,159.02100000000002,285.54900000000004,161.66,3.312,-1.052,-2.5069999999999997,5.272
829,830,114.0752,-67.9948,2.0382670749575227,1.318010367712055e+52,1.1350047417535298e+52,134.24404782667398,14.229000000000001,405.38800000000003,104.834,3.233,-1.08,-2.5989999999999998,4.637
830,831,297.8854,-1.9245,2.9927413542440706,2.767814177239082e+53,2.6004712778789183e+53,953.6843471784118,13.775,588.485,223.24400000000003,12.744000000000002,-1.074,-2.544,18.573
831,832,208.2829,-4.4765,4.113759847029766,4.458772616850382e+53,2.005361715022195e+53,1160.4556991125232,38.327,498.836,216.49200000000002,4.638,-1.088,-2.4819999999999998,6.733
832,833,68.5665,40.6223,3.0888525657182724,2.0279503619199205e+52,3.877345232114841e+52,333.95062010431116,4.904,125.352,51.507,2.738,-0.9059999999999999,-2.335,3.735
833,834,328.6974,-12.6171,1.0891130061482983,1.664019757836701e+52,8.540726624565184e+51,144.34134113339186,12.818,383.935,105.10700000000001,9.072000000000001,-0.982,-2.425,12.507
834,835,322.6226,-12.322,2.1684698724613387,5.667498425170314e+51,1.9953040614177916e+52,126.693727493893,2.617,194.143,55.75,4.868,-0.975,-2.523,6.992000000000001
835,836,214.2318,-6.611,0.7653778830681346,3.1014668431908164e+52,2.503692841014731e+52,675.6713062958145,6.249,200.356,75.578,20.222,-0.96,-2.378,31.537
836,837,283.8062,-20.7843,4.570061208947933,2.286744417013487e+53,3.0900979844421902e+53,1068.9323368495263,14.354000000000001,694.3760000000001,241.472,6.207999999999999,-0.919,-2.603,8.767999999999999
837,838,332.6821,-35.4466,3.817869166414112,1.1273072041980086e+53,1.1633200180574596e+53,287.57977412121824,16.35,706.171,217.044,6.608,-1.032,-2.543,9.195
838,839,226.6196,44.205,2.774140106718296,4.649940546139633e+53,3.3241007522769253e+52,370.628972256926,206.93099999999998,551.586,233.122,3.069,-0.905,-2.4459999999999997,4.1530000000000005
839,840,49.0455,-28.4058,2.157151500353528,9.06567074752701e+53,2.45082749386004e+53,1591.0127809167827,32.677,631.196,285.064,12.431,-0.889,-2.568,20.565
840,841,80.0878,-31.8611,2.3646352971622457,3.3340238306706024e+53,4.495418454100153e+52,703.2100578915312,56.974,781.012,278.099,4.1930000000000005,-1.028,-2.55,6.013999999999999
841,842,178.3565,40.827,2.7281410367294763,2.0855920910679787e+54,4.352892839949741e+52,388.70081838607086,384.436,346.233,219.47400000000002,4.512,-0.9159999999999999,-2.603,6.081
842,843,74.5537,-24.254,2.806740772213006,6.063335456532403e+52,7.582923791602196e+52,688.8762729158599,7.974,933.077,235.68400000000003,4.919,-1.097,-2.431,7.0120000000000005
843,844,101.5715,38.713,2.066618567481572,2.551127341578113e+52,1.5703771895873162e+52,453.6282499746025,24.712,117.015,51.115,2.667,-1.033,-2.625,3.7060000000000004
844,845,187.8297,-37.231,1.0280620907009823,1.9951505513343698e+52,2.9497991087596185e+51,133.47631316785282,45.468,229.532,76.882,4.192,-0.828,-2.594,5.6370000000000005
845,846,272.4948,49.8249,0.949110654242761,1.316831971369775e+53,6.536588001893681e+51,596.9659124243375,93.977,141.903,76.416,4.863,-1.192,-2.54,7.276
846,847,330.5907,-40.8722,1.7622321045070348,2.107366821859058e+53,9.530483330514848e+51,212.70954471720955,161.269,384.305,160.57399999999998,3.1519999999999997,-1.0190000000000001,-2.512,4.3260000000000005
847,848,156.6047,46.6651,0.3713866802653252,5.659735088497064e+52,2.375609810423185e+53,1236.4605943878762,1.136,109.93799999999999,55.997,570.452,-0.955,-2.585,1007.7769999999999
848,849,141.3388,26.3467,2.6367145925398234,4.300874365865609e+53,4.170866602274976e+52,742.9869496835007,100.182,617.479,248.08900000000003,2.94,-1.013,-2.506,4.208
849,850,125.0085,-3.4702,0.7028073159664255,4.5573661345158053e+52,6.223540149241141e+51,217.9353858281125,50.485,283.344,101.53,14.958,-1.079,-2.452,20.820999999999998
850,851,337.4425,-2.539,1.6629458027093351,1.841276339703193e+52,1.0587682609757176e+52,208.81968526932187,13.804,96.615,42.607,4.208,-0.9009999999999999,-2.585,5.667000000000001
851,852,207.2626,27.5677,0.3068741868937914,2.494229128441613e+52,1.743016166451686e+51,173.0077338489954,55.909,95.697,44.534,29.305,-1.041,-2.444,40.689
852,853,170.8296,9.6096,1.5641771090755114,5.358018867622898e+52,1.1379112777983368e+52,418.9438176965066,29.25,681.875,187.31400000000002,3.449,-0.9990000000000001,-2.5660000000000003,4.82
853,854,135.062,-20.7831,2.2977489417860815,1.15359039716284e+53,3.8255409007838233e+52,390.83679995067735,15.395,416.82199999999995,153.312,5.318,-1.0190000000000001,-2.499,7.317
854,855,0.3229,21.6915,1.2319041328631524,5.368617645480119e+51,6.949533310298709e+51,226.11874092514503,4.772,227.604,61.428000000000004,5.03,-0.889,-2.572,6.7589999999999995
855,856,354.1382,21.6947,2.2217636057090355,1.6783718218778523e+52,2.953717273555128e+52,753.3707201719008,3.82,104.529,44.215,3.15,-1.187,-2.51,4.605
856,857,36.4051,24.0792,0.5585521556823697,1.983494975212213e+51,6.548509170561214e+50,40.40007541410175,25.749000000000002,72.859,24.35,4.007,-0.9890000000000001,-2.358,6.167999999999999
857,858,81.2672,-41.4521,2.237778589116481,7.244119502220311e+52,6.005049650104192e+52,425.93338181468727,18.532,763.9910000000001,212.482,7.595,-0.998,-2.375,10.522
858,859,180.8759,67.7097,1.2551625083291131,2.882885330105388e+52,5.601043563391347e+51,346.2837592976517,36.095,341.097,106.45299999999999,3.0439999999999996,-0.9129999999999999,-2.6069999999999998,4.197
859,860,333.1201,-74.2304,3.3984512117618397,8.407205139004954e+53,2.491926876816246e+53,1125.518519908537,66.135,1104.377,408.746,7.267,-0.938,-2.4130000000000003,10.7
860,861,200.4456,12.9797,0.708189126671418,4.397991300563934e+52,8.126586766336965e+50,79.43491069238502,298.839,375.869,121.852,2.6889999999999996,-0.932,-2.369,3.807
861,862,142.9985,69.3443,1.4072901994916704,4.3027996391488305e+52,1.3049204340224707e+52,271.5588632159061,27.393,233.389,88.365,6.6579999999999995,-0.88,-2.65,8.949
862,863,352.0308,-21.6119,1.935173201829236,2.4982741050859027e+53,1.786876115283492e+52,453.8894619604858,118.37700000000001,141.281,84.774,3.463,-1.1079999999999999,-2.588,4.87
863,864,235.3214,34.8985,3.8304672682884697,1.437134274034194e+52,6.730677120601742e+52,281.18606970459217,2.79,395.57,104.632,3.641,-0.88,-2.4530000000000003,5.003
864,865,258.9275,33.4898,3.7302676016658287,1.0674665842621608e+54,6.819664513707548e+52,356.3010278802183,161.721,892.703,369.088,4.013,-0.84,-2.637,5.362
865,866,333.1787,-45.3203,4.403314435131449,2.208670448573242e+53,9.734978184996441e+52,586.1294625845053,41.702,793.564,262.428,3.136,-0.91,-2.6,4.23
866,867,222.2667,-7.5346,2.205403405663664,9.078729060366733e+52,2.5294319774990095e+52,208.74351413048225,19.816,239.428,101.794,5.21,-0.9420000000000001,-2.52,7.131
867,868,300.4723,-25.606,2.239572661153019,1.3941587667048835e+53,5.585289561079913e+52,710.8024558748863,14.464,240.215,109.57700000000001,5.141,-0.995,-2.398,7.4270000000000005
868,869,184.0811,60.6007,1.5689708847438093,1.8199094263460003e+53,4.7134614390015057e+52,980.8801516027536,33.684,498.454,186.362,6.678999999999999,-0.884,-2.55,10.515
869,870,136.2561,58.6952,2.3781302770318065,2.1913692527155368e+52,4.2159400913998737e+52,242.87528833790097,7.332000000000001,368.46,107.065,6.937,-1.091,-2.535,9.636000000000001
870,871,288.0438,-5.8523,0.9565867172735574,4.5831544366079843e+52,1.1976106198719598e+53,301.90048558010966,3.551,334.468,113.509,121.868,-1.22,-2.404,174.29
871,872,111.9258,-12.3611,0.8455636015667236,1.0983759534369303e+53,1.7427914372118978e+52,551.0901631882583,26.125,316.15,126.47,12.556,-0.935,-2.312,18.938
872,873,309.8951,-9.5009,13.417863307833171,7.0311378970081e+53,5.471562801972304e+54,2543.892869475585,6.087999999999999,1854.224,560.461,9.703,-1.081,-2.475,13.773
873,874,347.6973,-28.6461,1.050091105300574,4.947696170692461e+52,4.822500430714815e+51,469.00998130518485,57.18,201.21599999999998,81.93,3.362,-1.115,-2.6189999999999998,4.881
874,875,115.1299,2.9032,1.9607503662822507,9.90195397010408e+52,1.5015324085957782e+52,295.48808518060974,55.417,349.754,132.96200000000002,3.293,-0.875,-2.488,4.431
875,876,355.3907,-33.7521,1.0572947454150945,4.886995662136101e+53,9.907784251176287e+51,669.9940442609955,315.129,131.487,90.37100000000001,5.162999999999999,-0.996,-2.784,7.815
876,877,303.193,-16.5753,1.1441996001472097,4.355820129015322e+52,3.705190998538695e+51,278.0899546478807,70.75399999999999,185.428,75.956,2.734,-0.9540000000000001,-2.529,3.7439999999999998
877,878,147.4606,17.4252,4.047998758176922,3.7197399926891284e+52,1.3964359886567295e+53,408.6314122914574,4.822,205.954,79.347,5.607,-1.004,-2.41,7.707000000000001
878,879,289.592,-16.9916,2.195241214176363,4.572266417256037e+53,7.156229857890218e+52,609.104438425172,53.896,161.977,102.705,7.83,-1.1340000000000001,-2.355,11.26
879,880,242.1158,24.2302,1.6351365882909314,2.2388197694088963e+53,1.4488142974675696e+53,639.0928294886137,11.824000000000002,131.512,79.35600000000001,27.516,-0.96,-2.471,40.164
880,881,289.7242,-28.6224,1.4007272183921544,3.25347972499845e+53,3.14484154092821e+52,1011.6232407314926,44.092,121.656,80.182,5.621,-0.9420000000000001,-2.516,8.911
881,882,84.9212,43.2246,2.4039160472176024,3.578123134196977e+53,3.501702891706875e+52,383.98504516157305,129.107,172.357,102.76100000000001,4.279,-1.022,-2.435,5.895
882,883,62.8435,32.1214,1.82536658849265,1.1107245471768448e+52,1.5073637580538798e+52,259.41128649825527,7.95,346.25699999999995,91.721,4.226,-1.14,-2.509,5.8839999999999995
883,884,347.4664,38.8958,0.9561073961501364,8.147556459193377e+51,4.4822179752581196e+51,120.71296791870218,7.1,81.64,33.244,6.57,-1.368,-2.468,9.58
884,885,348.3017,-17.7114,0.789357793791649,1.2443590337951945e+51,1.2858690625263937e+51,52.72132718836809,5.011,270.725,54.048,3.9360000000000004,-1.15,-2.657,5.983
885,886,172.6034,-55.6395,1.28412365482438,3.509862618246329e+53,3.367506818000626e+52,713.3600476669654,48.878,399.20300000000003,179.313,9.535,-0.9390000000000001,-2.505,14.433
886,887,32.7921,-14.0027,4.168129895505336,3.314983120735074e+52,1.3659722800158017e+53,575.9426788838391,2.8989999999999996,437.48400000000004,128.624,4.934,-1.047,-2.577,6.781000000000001
887,888,332.0064,21.4906,0.6035017529209358,8.225526668784873e+51,9.867828881966456e+50,115.72077959954888,51.17100000000001,286.584,76.906,4.721,-0.98,-2.519,6.466
888,889,17.4706,-8.6236,1.0048707458729087,1.053258017049234e+52,2.1828295058853692e+51,141.65463794539073,36.547,547.354,123.368,2.928,-1.067,-2.4859999999999998,4.066
889,890,354.5347,-68.8629,0.7568074061910061,2.0358389342917475e+52,1.7541619035856573e+52,118.00777628315451,6.332000000000001,165.33900000000003,61.988,49.028999999999996,-1.133,-2.526,68.71600000000001
890,891,242.6302,-28.6199,0.9788905570854868,3.3963141801772374e+52,2.262652620572372e+52,267.4007628139965,8.2,349.88800000000003,111.272,25.804000000000002,-0.9890000000000001,-2.654,35.452
891,892,141.8919,39.6207,1.2730575940929745,3.490224643248773e+52,6.318797109354073e+51,249.2563403092433,39.829,134.916,59.218,4.002,-0.983,-2.542,5.461
892,893,215.723,-11.0156,0.7558572768181528,2.4901855735560083e+52,5.462675170220241e+52,514.2527479014709,2.175,254.72099999999998,85.51,60.383,-0.8809999999999999,-2.5780000000000003,90.75399999999999
893,894,184.4954,-13.9403,1.6213119076542732,3.6046659119488713e+53,5.801192810405878e+52,1850.383888026344,47.538000000000004,309.89099999999996,152.131,4.72,-1.004,-2.4,7.95
894,895,227.1658,-21.3639,1.014257320772416,1.25866220556665e+53,1.3874192773052982e+52,498.86165882937104,56.21,84.244,53.573,9.722999999999999,-1.127,-2.552,14.245
895,896,245.7584,-14.5282,4.805349616499983,1.251694799947701e+53,1.5734735902373445e+53,1098.6643552745331,11.382,643.934,207.688,3.017,-1.136,-2.56,4.319
896,897,260.6826,-66.0912,3.8349812901584306,7.002637235679004e+53,1.7292825261562847e+53,1352.238718845932,93.132,1430.7720000000002,471.184,3.693,-1.008,-2.405,5.4910000000000005
897,898,278.5203,10.5415,2.5072121714214965,6.400380089704532e+53,6.377832846229075e+53,2211.998663324844,11.045,165.447,110.17299999999999,19.74,-0.9940000000000001,-2.449,32.9
898,899,39.3999,7.5149,1.9522562423387213,2.987610438402884e+52,1.1411490065642761e+52,274.6006244310062,23.296999999999997,270.849,91.82700000000001,2.988,-0.915,-2.701,4.008
899,900,158.0775,32.8359,1.8163660315529468,2.8066498607358324e+53,1.3638116641285946e+52,393.5100298976017,174.696,737.6010000000001,260.123,3.4130000000000003,-0.8959999999999999,-2.772,4.643
900,901,338.7098,-31.9494,1.678394589899298,2.4877661603953007e+52,3.2656587172790167e+52,267.2224917100765,6.822,178.918,67.557,10.628,-0.8959999999999999,-2.502,14.325999999999999
901,902,200.1525,-43.6426,2.515550087364861,3.4511491365625094e+52,8.960706161515879e+52,1566.4592890157517,3.279,307.345,102.33200000000001,4.15,-1.064,-2.5269999999999997,6.507000000000001
902,903,267.6536,-49.3451,2.349102059858664,7.111304145445359e+53,2.833940122899044e+52,498.3971075656172,203.345,190.778,123.294,3.377,-0.975,-2.5789999999999997,4.673
903,904,70.1533,44.7495,2.7310525322302683,1.4127375621743042e+53,4.028706616700196e+52,414.3332432066028,30.795,212.24599999999998,101.12,3.775,-0.972,-2.491,5.155
